Timestamp(ms),Current(uA)
50731.77,34377.082
50731.78,35013.891
50731.79,35308.004
50731.8,34768.895
50731.81,33838.711
50731.82,32567.883
50731.83,31299.436
50731.84,30373.998
50731.85,29887.436
50731.86,30033.367
50731.87,30909.623
50731.88,31884.578
50731.89,32958.652
50731.9,33887.637
50731.91,34377.082
50731.92,34523.988
50731.93,34132.316
50731.94,33251.879
50731.95,32226.145
50731.96,31396.924
50731.97,30763.502
50731.98,30471.352
50731.99,30617.410
50732,31201.961
50732.01,32421.402
50732.02,33007.516
50732.03,33691.953
50732.04,33985.496
50732.05,33838.711
50732.06,33300.762
50732.07,32616.717
50732.08,31738.244
50732.09,31153.230
50732.1,31055.777
50732.11,30909.623
50732.12,31055.777
50732.13,31738.244
50732.14,32909.797
50732.15,33545.230
50732.16,34132.316
50732.17,34181.262
50732.18,33887.637
50732.19,33349.648
50732.2,32567.883
50732.21,31494.428
50732.22,31055.777
50732.23,30763.502
50732.24,30860.912
50732.25,31348.178
50732.26,31689.475
50732.27,32616.717
50732.28,33154.125
50732.29,33691.953
50732.3,33545.230
50732.31,33398.539
50732.32,32763.240
50732.33,32372.584
50732.34,31591.943
50732.35,31201.961
50732.36,30958.338
50732.37,31007.055
50732.38,31543.184
50732.39,32323.768
50732.4,32860.941
50732.41,33398.539
50732.42,33594.137
50732.43,33349.648
50732.44,33007.516
50732.45,32519.053
50732.46,32128.537
50732.47,31494.428
50732.48,31201.961
50732.49,31348.178
50732.5,31591.943
50732.51,32177.338
50732.52,32567.883
50732.53,33007.516
50732.54,33300.762
50732.55,33154.125
50732.56,32958.652
50732.57,32421.402
50732.58,32030.943
50732.59,31689.475
50732.6,31396.924
50732.61,31494.428
50732.62,31689.475
50732.63,32128.537
50732.64,32519.053
50732.65,32860.941
50732.66,33154.125
50732.67,33251.879
50732.68,33056.383
50732.69,32567.883
50732.7,32372.584
50732.71,32226.145
50732.72,31884.578
50732.73,31738.244
50732.74,31787.020
50732.75,31982.150
50732.76,33154.125
50732.77,34817.887
50732.78,35504.148
50732.79,35651.297
50732.8,34915.883
50732.81,33887.637
50732.82,32470.227
50732.83,31007.055
50732.84,29984.719
50732.85,29547.051
50732.86,30033.367
50732.87,30958.338
50732.88,32128.537
50732.89,33447.434
50732.9,34279.164
50732.91,34670.922
50732.92,34475.016
50732.93,33789.789
50732.94,32860.941
50732.95,31835.797
50732.96,31007.055
50732.97,30276.656
50732.98,30227.992
50732.99,30812.205
50733,31738.244
50733.01,32616.717
50733.02,33496.332
50733.03,34083.371
50733.04,34034.434
50733.05,33691.953
50733.06,32958.652
50733.07,32079.738
50733.08,31396.924
50733.09,30958.338
50733.1,30714.801
50733.11,31007.055
50733.12,31299.436
50733.13,31982.150
50733.14,32714.396
50733.15,33398.539
50733.16,33691.953
50733.17,33691.953
50733.18,33740.871
50733.19,33545.230
50733.2,32958.652
50733.21,32372.584
50733.22,31787.020
50733.23,31250.697
50733.24,31055.777
50733.25,31153.230
50733.26,31494.428
50733.27,32226.145
50733.28,32567.883
50733.29,33398.539
50733.3,33251.879
50733.31,33300.762
50733.32,33007.516
50733.33,32567.883
50733.34,32274.953
50733.35,31689.475
50733.36,31494.428
50733.37,31494.428
50733.38,31494.428
50733.39,31884.578
50733.4,32421.402
50733.41,32421.402
50733.42,32812.090
50733.43,33154.125
50733.44,32860.941
50733.45,32714.396
50733.46,32519.053
50733.47,32323.768
50733.48,32226.145
50733.49,31835.797
50733.5,31933.363
50733.51,31982.150
50733.52,32079.738
50733.53,32372.584
50733.54,32665.555
50733.55,32860.941
50733.56,32714.396
50733.57,32665.555
50733.58,32470.227
50733.59,32372.584
50733.6,32128.537
50733.61,31982.150
50733.62,31982.150
50733.63,32079.738
50733.64,32323.768
50733.65,32372.584
50733.66,32567.883
50733.67,32714.396
50733.68,32812.090
50733.69,32567.883
50733.7,32323.768
50733.71,32177.338
50733.72,31933.363
50733.73,31884.578
50733.74,31884.578
50733.75,31787.020
50733.76,32958.652
50733.77,34475.016
50733.78,35111.914
50733.79,35553.195
50733.8,34915.883
50733.81,33985.496
50733.82,32567.883
50733.83,31445.674
50733.84,30227.992
50733.85,30033.367
50733.86,30082.018
50733.87,31007.055
50733.88,31933.363
50733.89,32860.941
50733.9,33789.789
50733.91,34230.211
50733.92,34034.434
50733.93,33838.711
50733.94,33154.125
50733.95,32177.338
50733.96,31494.428
50733.97,31104.502
50733.98,30763.502
50733.99,30909.623
50734,31640.707
50734.01,32226.145
50734.02,32665.555
50734.03,33154.125
50734.04,33594.137
50734.05,33545.230
50734.06,33007.516
50734.07,32470.227
50734.08,31787.020
50734.09,31348.178
50734.1,31348.178
50734.11,31104.502
50734.12,31445.674
50734.13,31982.150
50734.14,32616.717
50734.15,33056.383
50734.16,33105.250
50734.17,33105.250
50734.18,33154.125
50734.19,32860.941
50734.2,32616.717
50734.21,32421.402
50734.22,32177.338
50734.23,31982.150
50734.24,31982.150
50734.25,31787.020
50734.26,31738.244
50734.27,31982.150
50734.28,32323.768
50734.29,32323.768
50734.3,32372.584
50734.31,32763.240
50734.32,32714.396
50734.33,32665.555
50734.34,32177.338
50734.35,32226.145
50734.36,32274.953
50734.37,32079.738
50734.38,31982.150
50734.39,32079.738
50734.4,32177.338
50734.41,32421.402
50734.42,32421.402
50734.43,32567.883
50734.44,32909.797
50734.45,32763.240
50734.46,32665.555
50734.47,32372.584
50734.48,32226.145
50734.49,31787.020
50734.5,31787.020
50734.51,31884.578
50734.52,32128.537
50734.53,32177.338
50734.54,32519.053
50734.55,32812.090
50734.56,32714.396
50734.57,32714.396
50734.58,32519.053
50734.59,32421.402
50734.6,32274.953
50734.61,32177.338
50734.62,32128.537
50734.63,32226.145
50734.64,32128.537
50734.65,32421.402
50734.66,32567.883
50734.67,32714.396
50734.68,32616.717
50734.69,32665.555
50734.7,32567.883
50734.71,32372.584
50734.72,32274.953
50734.73,32323.768
50734.74,32128.537
50734.75,31982.150
50734.76,32909.797
50734.77,34230.211
50734.78,34964.887
50734.79,35111.914
50734.8,34572.961
50734.81,33496.332
50734.82,32323.768
50734.83,30909.623
50734.84,30130.672
50734.85,29887.436
50734.86,30325.326
50734.87,31201.961
50734.88,32372.584
50734.89,33300.762
50734.9,33985.496
50734.91,34230.211
50734.92,34083.371
50734.93,33545.230
50734.94,32860.941
50734.95,31884.578
50734.96,31055.777
50734.97,30812.205
50734.98,30763.502
50734.99,31250.697
50735,31835.797
50735.01,32567.883
50735.02,33154.125
50735.03,33740.871
50735.04,33691.953
50735.05,33496.332
50735.06,32909.797
50735.07,32177.338
50735.08,31640.707
50735.09,30909.623
50735.1,30714.801
50735.11,30714.801
50735.12,31591.943
50735.13,32274.953
50735.14,32909.797
50735.15,33496.332
50735.16,33838.711
50735.17,33789.789
50735.18,33203.000
50735.19,32665.555
50735.2,32128.537
50735.21,31396.924
50735.22,31007.055
50735.23,31348.178
50735.24,31787.020
50735.25,32470.227
50735.26,33203.000
50735.27,33594.137
50735.28,33740.871
50735.29,33740.871
50735.3,33203.000
50735.31,32372.584
50735.32,32030.943
50735.33,31591.943
50735.34,31153.230
50735.35,31445.674
50735.36,31543.184
50735.37,31933.363
50735.38,32372.584
50735.39,32860.941
50735.4,33300.762
50735.41,33154.125
50735.42,33203.000
50735.43,32763.240
50735.44,32421.402
50735.45,31982.150
50735.46,31835.797
50735.47,31543.184
50735.48,31445.674
50735.49,31689.475
50735.5,31982.150
50735.51,32616.717
50735.52,32714.396
50735.53,32812.090
50735.54,33007.516
50735.55,32909.797
50735.56,32763.240
50735.57,32567.883
50735.58,32177.338
50735.59,32030.943
50735.6,31787.020
50735.61,31689.475
50735.62,31884.578
50735.63,31933.363
50735.64,32177.338
50735.65,32470.227
50735.66,33007.516
50735.67,32958.652
50735.68,32958.652
50735.69,32567.883
50735.7,32470.227
50735.71,32030.943
50735.72,31738.244
50735.73,31689.475
50735.74,31738.244
50735.75,32079.738
50735.76,33056.383
50735.77,34523.988
50735.78,35357.035
50735.79,35455.109
50735.8,34621.938
50735.81,33643.043
50735.82,32421.402
50735.83,31543.184
50735.84,30471.352
50735.85,29887.436
50735.86,30082.018
50735.87,30763.502
50735.88,31787.020
50735.89,32714.396
50735.9,33643.043
50735.91,34230.211
50735.92,34377.082
50735.93,33985.496
50735.94,33447.434
50735.95,32665.555
50735.96,31835.797
50735.97,31007.055
50735.98,30763.502
50735.99,30812.205
50736,31104.502
50736.01,32226.145
50736.02,32714.396
50736.03,33300.762
50736.04,33740.871
50736.05,33740.871
50736.06,33447.434
50736.07,32958.652
50736.08,32274.953
50736.09,31543.184
50736.1,31153.230
50736.11,30909.623
50736.12,31201.961
50736.13,31787.020
50736.14,32421.402
50736.15,33007.516
50736.16,33398.539
50736.17,33545.230
50736.18,33594.137
50736.19,33056.383
50736.2,32616.717
50736.21,31933.363
50736.22,31543.184
50736.23,30909.623
50736.24,30909.623
50736.25,31494.428
50736.26,32323.768
50736.27,32909.797
50736.28,33447.434
50736.29,33985.496
50736.3,33985.496
50736.31,33349.648
50736.32,32909.797
50736.33,32177.338
50736.34,31543.184
50736.35,31007.055
50736.36,30860.912
50736.37,31153.230
50736.38,31640.707
50736.39,32421.402
50736.4,33105.250
50736.41,33594.137
50736.42,33643.043
50736.43,33545.230
50736.44,33007.516
50736.45,32616.717
50736.46,31933.363
50736.47,31494.428
50736.48,31153.230
50736.49,31250.697
50736.5,31787.020
50736.51,32274.953
50736.52,32763.240
50736.53,33349.648
50736.54,33349.648
50736.55,33154.125
50736.56,32958.652
50736.57,32470.227
50736.58,31982.150
50736.59,31835.797
50736.6,31445.674
50736.61,31640.707
50736.62,31738.244
50736.63,32079.738
50736.64,32177.338
50736.65,32714.396
50736.66,32909.797
50736.67,32909.797
50736.68,32909.797
50736.69,32812.090
50736.7,32226.145
50736.71,31982.150
50736.72,31787.020
50736.73,31591.943
50736.74,31787.020
50736.75,32079.738
50736.76,32958.652
50736.77,34279.164
50736.78,35406.070
50736.79,35504.148
50736.8,34964.887
50736.81,33887.637
50736.82,32470.227
50736.83,31445.674
50736.84,30471.352
50736.85,29692.908
50736.86,29790.164
50736.87,30568.721
50736.88,31835.797
50736.89,32958.652
50736.9,33985.496
50736.91,34621.938
50736.92,34768.895
50736.93,34083.371
50736.94,33154.125
50736.95,32421.402
50736.96,31543.184
50736.97,30617.410
50736.98,30082.018
50736.99,30276.656
50737,30958.338
50737.01,31933.363
50737.02,32958.652
50737.03,33545.230
50737.04,34181.262
50737.05,34034.434
50737.06,33643.043
50737.07,33056.383
50737.08,32421.402
50737.09,31591.943
50737.1,31250.697
50737.11,31055.777
50737.12,31250.697
50737.13,31591.943
50737.14,32226.145
50737.15,32763.240
50737.16,33398.539
50737.17,33594.137
50737.18,33691.953
50737.19,33154.125
50737.2,32665.555
50737.21,31835.797
50737.22,31299.436
50737.23,30763.502
50737.24,31007.055
50737.25,31591.943
50737.26,32030.943
50737.27,32665.555
50737.28,33251.879
50737.29,33545.230
50737.3,33838.711
50737.31,33447.434
50737.32,33007.516
50737.33,32470.227
50737.34,31835.797
50737.35,31007.055
50737.36,30958.338
50737.37,31153.230
50737.38,31396.924
50737.39,31982.150
50737.4,32519.053
50737.41,33203.000
50737.42,33447.434
50737.43,33398.539
50737.44,32958.652
50737.45,32665.555
50737.46,32226.145
50737.47,31933.363
50737.48,31738.244
50737.49,31689.475
50737.5,31445.674
50737.51,31787.020
50737.52,32372.584
50737.53,32812.090
50737.54,32958.652
50737.55,33154.125
50737.56,33251.879
50737.57,32958.652
50737.58,32714.396
50737.59,32274.953
50737.6,31787.020
50737.61,31738.244
50737.62,31445.674
50737.63,31640.707
50737.64,31933.363
50737.65,32226.145
50737.66,32470.227
50737.67,32763.240
50737.68,33105.250
50737.69,33105.250
50737.7,32860.941
50737.71,32714.396
50737.72,32567.883
50737.73,32030.943
50737.74,31787.020
50737.75,31543.184
50737.76,32519.053
50737.77,33789.789
50737.78,34621.938
50737.79,35062.902
50737.8,35013.891
50737.81,34230.211
50737.82,33154.125
50737.83,32030.943
50737.84,30909.623
50737.85,30325.326
50737.86,30130.672
50737.87,30422.674
50737.88,31007.055
50737.89,32177.338
50737.9,33398.539
50737.91,34083.371
50737.92,34181.262
50737.93,33838.711
50737.94,33398.539
50737.95,32616.717
50737.96,31835.797
50737.97,31153.230
50737.98,30812.205
50737.99,30909.623
50738,31445.674
50738.01,31982.150
50738.02,32519.053
50738.03,32958.652
50738.04,33594.137
50738.05,33545.230
50738.06,33349.648
50738.07,32860.941
50738.08,32372.584
50738.09,31884.578
50738.1,31445.674
50738.11,31007.055
50738.12,31007.055
50738.13,31591.943
50738.14,32226.145
50738.15,32763.240
50738.16,33349.648
50738.17,33643.043
50738.18,33545.230
50738.19,33300.762
50738.2,32567.883
50738.21,32274.953
50738.22,31787.020
50738.23,31494.428
50738.24,31445.674
50738.25,31494.428
50738.26,31835.797
50738.27,32323.768
50738.28,32470.227
50738.29,33203.000
50738.3,33300.762
50738.31,33251.879
50738.32,33349.648
50738.33,33007.516
50738.34,32616.717
50738.35,32030.943
50738.36,31787.020
50738.37,31445.674
50738.38,31445.674
50738.39,31445.674
50738.4,31787.020
50738.41,32421.402
50738.42,32958.652
50738.43,33056.383
50738.44,32958.652
50738.45,33007.516
50738.46,32567.883
50738.47,32177.338
50738.48,32226.145
50738.49,31835.797
50738.5,31835.797
50738.51,31787.020
50738.52,31884.578
50738.53,31982.150
50738.54,32470.227
50738.55,32763.240
50738.56,32763.240
50738.57,33105.250
50738.58,32812.090
50738.59,32812.090
50738.6,32616.717
50738.61,32421.402
50738.62,32030.943
50738.63,31689.475
50738.64,31738.244
50738.65,31933.363
50738.66,32274.953
50738.67,32421.402
50738.68,32567.883
50738.69,32812.090
50738.7,32665.555
50738.71,32763.240
50738.72,32421.402
50738.73,32274.953
50738.74,32274.953
50738.75,32274.953
50738.76,32958.652
50738.77,34132.316
50738.78,34964.887
50738.79,34866.883
50738.8,34328.121
50738.81,33398.539
50738.82,32079.738
50738.83,31104.502
50738.84,30520.035
50738.85,30227.992
50738.86,30617.410
50738.87,31396.924
50738.88,32177.338
50738.89,33105.250
50738.9,33985.496
50738.91,34181.262
50738.92,34034.434
50738.93,33594.137
50738.94,32909.797
50738.95,32030.943
50738.96,31445.674
50738.97,31055.777
50738.98,31007.055
50738.99,31348.178
50739,32030.943
50739.01,32665.555
50739.02,33007.516
50739.03,33349.648
50739.04,33398.539
50739.05,33251.879
50739.06,32763.240
50739.07,32372.584
50739.08,31591.943
50739.09,31201.961
50739.1,31250.697
50739.11,31445.674
50739.12,31933.363
50739.13,32470.227
50739.14,32909.797
50739.15,33154.125
50739.16,33105.250
50739.17,33203.000
50739.18,32812.090
50739.19,32274.953
50739.2,32128.537
50739.21,31738.244
50739.22,31494.428
50739.23,31689.475
50739.24,31933.363
50739.25,32128.537
50739.26,32470.227
50739.27,32714.396
50739.28,32714.396
50739.29,32909.797
50739.3,32763.240
50739.31,32470.227
50739.32,32128.537
50739.33,32030.943
50739.34,32177.338
50739.35,32323.768
50739.36,32763.240
50739.37,32812.090
50739.38,32616.717
50739.39,32616.717
50739.4,32470.227
50739.41,32372.584
50739.42,32079.738
50739.43,32079.738
50739.44,31933.363
50739.45,31884.578
50739.46,32128.537
50739.47,32470.227
50739.48,32372.584
50739.49,32519.053
50739.5,32519.053
50739.51,32519.053
50739.52,32616.717
50739.53,32274.953
50739.54,32079.738
50739.55,31933.363
50739.56,32128.537
50739.57,32030.943
50739.58,32079.738
50739.59,32177.338
50739.6,32470.227
50739.61,32616.717
50739.62,32812.090
50739.63,32812.090
50739.64,32860.941
50739.65,32567.883
50739.66,32323.768
50739.67,32079.738
50739.68,31933.363
50739.69,31982.150
50739.7,31787.020
50739.71,31835.797
50739.72,32128.537
50739.73,32421.402
50739.74,32812.090
50739.75,33105.250
50739.76,33936.563
50739.77,34964.887
50739.78,35258.977
50739.79,34817.887
50739.8,34328.121
50739.81,33300.762
50739.82,31933.363
50739.83,30958.338
50739.84,30130.672
50739.85,29936.076
50739.86,30617.410
50739.87,31591.943
50739.88,32519.053
50739.89,33643.043
50739.9,34181.262
50739.91,34475.016
50739.92,33985.496
50739.93,33056.383
50739.94,32323.768
50739.95,31591.943
50739.96,31007.055
50739.97,30812.205
50739.98,30958.338
50739.99,31250.697
50740,32274.953
50740.01,32909.797
50740.02,33398.539
50740.03,33789.789
50740.04,33691.953
50740.05,33398.539
50740.06,32665.555
50740.07,31884.578
50740.08,31396.924
50740.09,31055.777
50740.1,31104.502
50740.11,31445.674
50740.12,31982.150
50740.13,32616.717
50740.14,33203.000
50740.15,33398.539
50740.16,33154.125
50740.17,33007.516
50740.18,32714.396
50740.19,32226.145
50740.2,31689.475
50740.21,31689.475
50740.22,31396.924
50740.23,31738.244
50740.24,31982.150
50740.25,32372.584
50740.26,32714.396
50740.27,32909.797
50740.28,32958.652
50740.29,32763.240
50740.3,32519.053
50740.31,32616.717
50740.32,32030.943
50740.33,31787.020
50740.34,31835.797
50740.35,31787.020
50740.36,32079.738
50740.37,32567.883
50740.38,33105.250
50740.39,33349.648
50740.4,33398.539
50740.41,33203.000
50740.42,32763.240
50740.43,32372.584
50740.44,31933.363
50740.45,31445.674
50740.46,31104.502
50740.47,31396.924
50740.48,31591.943
50740.49,32177.338
50740.5,33007.516
50740.51,33398.539
50740.52,33496.332
50740.53,33300.762
50740.54,32958.652
50740.55,32519.053
50740.56,31982.150
50740.57,31445.674
50740.58,31299.436
50740.59,31007.055
50740.6,31348.178
50740.61,31835.797
50740.62,32763.240
50740.63,33105.250
50740.64,33349.648
50740.65,33300.762
50740.66,33105.250
50740.67,32763.240
50740.68,32274.953
50740.69,31787.020
50740.7,31445.674
50740.71,31445.674
50740.72,31591.943
50740.73,31689.475
50740.74,31982.150
50740.75,32519.053
50740.76,33789.789
50740.77,35111.914
50740.78,35896.609
50740.79,35406.070
50740.8,34523.988
50740.81,33398.539
50740.82,32030.943
50740.83,30617.410
50740.84,29936.076
50740.85,29547.051
50740.86,30179.330
50740.87,31445.674
50740.88,32372.584
50740.89,33691.953
50740.9,34523.988
50740.91,34523.988
50740.92,34377.082
50740.93,33594.137
50740.94,32323.768
50740.95,31396.924
50740.96,30520.035
50740.97,30130.672
50740.98,30617.410
50740.99,31201.961
50741,32079.738
50741.01,32909.797
50741.02,33691.953
50741.03,34034.434
50741.04,34034.434
50741.05,33447.434
50741.06,32567.883
50741.07,31884.578
50741.08,31201.961
50741.09,30617.410
50741.1,30666.104
50741.11,31250.697
50741.12,31835.797
50741.13,32470.227
50741.14,33007.516
50741.15,33349.648
50741.16,33789.789
50741.17,33545.230
50741.18,33105.250
50741.19,32274.953
50741.2,31591.943
50741.21,31201.961
50741.22,31104.502
50741.23,31201.961
50741.24,31640.707
50741.25,32177.338
50741.26,32714.396
50741.27,33251.879
50741.28,33154.125
50741.29,32958.652
50741.3,32958.652
50741.31,32616.717
50741.32,32226.145
50741.33,31787.020
50741.34,31738.244
50741.35,31884.578
50741.36,31787.020
50741.37,32177.338
50741.38,32226.145
50741.39,32763.240
50741.4,33349.648
50741.41,33447.434
50741.42,33251.879
50741.43,33203.000
50741.44,32812.090
50741.45,32128.537
50741.46,31689.475
50741.47,31445.674
50741.48,31007.055
50741.49,31153.230
50741.5,31835.797
50741.51,32421.402
50741.52,32958.652
50741.53,33251.879
50741.54,33300.762
50741.55,33105.250
50741.56,32763.240
50741.57,32616.717
50741.58,31982.150
50741.59,31591.943
50741.6,31494.428
50741.61,31543.184
50741.62,31591.943
50741.63,32226.145
50741.64,32714.396
50741.65,32812.090
50741.66,33154.125
50741.67,33203.000
50741.68,33007.516
50741.69,32567.883
50741.7,32274.953
50741.71,32030.943
50741.72,31738.244
50741.73,31787.020
50741.74,31689.475
50741.75,31835.797
50741.76,33105.250
50741.77,36633.078
50741.78,42008.523
50741.79,48174.543
50741.8,52281.793
50741.81,53287.152
50741.82,49224.148
50741.83,42058.035
50741.84,33887.637
50741.85,26878.602
50741.86,21861.900
50741.87,19367.822
50741.88,19846.713
50741.89,22583.113
50741.9,27653.779
50741.91,33740.871
50741.92,39438.875
50741.93,42850.664
50741.94,43247.320
50741.95,41019.070
50741.96,37124.496
50741.97,33203.000
50741.98,29401.225
50741.99,27169.188
50742,25765.861
50742.01,25669.189
50742.02,26878.602
50742.03,29061.086
50742.04,32128.537
50742.05,35013.891
50742.06,37075.336
50742.07,38059.160
50742.08,37419.516
50742.09,35896.609
50742.1,33594.137
50742.11,31396.924
50742.12,29790.164
50742.13,28575.475
50742.14,28138.725
50742.15,28672.568
50742.16,30082.018
50742.17,31787.020
50742.18,33838.711
50742.19,35111.914
50742.2,35896.609
50742.21,35749.410
50742.22,34768.895
50742.23,33398.539
50742.24,31787.020
50742.25,30617.410
50742.26,29838.799
50742.27,29304.025
50742.28,29741.535
50742.29,30958.338
50742.3,32274.953
50742.31,33691.953
50742.32,34572.961
50742.33,34915.883
50742.34,34719.906
50742.35,33985.496
50742.36,32860.941
50742.37,31689.475
50742.38,30617.410
50742.39,30227.992
50742.4,30325.326
50742.41,30666.104
50742.42,31787.020
50742.43,33203.000
50742.44,34279.164
50742.45,34719.906
50742.46,34426.047
50742.47,33887.637
50742.48,33007.516
50742.49,31933.363
50742.5,31007.055
50742.51,30520.035
50742.52,30471.352
50742.53,30568.721
50742.54,31299.436
50742.55,32323.768
50742.56,33496.332
50742.57,33838.711
50742.58,34132.316
50742.59,34181.262
50742.6,33545.230
50742.61,32616.717
50742.62,31884.578
50742.63,30958.338
50742.64,30422.674
50742.65,30714.801
50742.66,31201.961
50742.67,31982.150
50742.68,32714.396
50742.69,33398.539
50742.7,33691.953
50742.71,33740.871
50742.72,33154.125
50742.73,32909.797
50742.74,32274.953
50742.75,31543.184
50742.76,32226.145
50742.77,33203.000
50742.78,34034.434
50742.79,34572.961
50742.8,34768.895
50742.81,34181.262
50742.82,33154.125
50742.83,32177.338
50742.84,31153.230
50742.85,30568.721
50742.86,30227.992
50742.87,30617.410
50742.88,31348.178
50742.89,32519.053
50742.9,33203.000
50742.91,33496.332
50742.92,33789.789
50742.93,33691.953
50742.94,33056.383
50742.95,32567.883
50742.96,31982.150
50742.97,31396.924
50742.98,31153.230
50742.99,31153.230
50743,31299.436
50743.01,32128.537
50743.02,32812.090
50743.03,33349.648
50743.04,33545.230
50743.05,33447.434
50743.06,33203.000
50743.07,32714.396
50743.08,32128.537
50743.09,31396.924
50743.1,31348.178
50743.11,31153.230
50743.12,31543.184
50743.13,31738.244
50743.14,32372.584
50743.15,32714.396
50743.16,33007.516
50743.17,33398.539
50743.18,33154.125
50743.19,32860.941
50743.2,32567.883
50743.21,32226.145
50743.22,31640.707
50743.23,31396.924
50743.24,31445.674
50743.25,31738.244
50743.26,32128.537
50743.27,32274.953
50743.28,32812.090
50743.29,32958.652
50743.3,32909.797
50743.31,33007.516
50743.32,32714.396
50743.33,32567.883
50743.34,32079.738
50743.35,31884.578
50743.36,31689.475
50743.37,31835.797
50743.38,31787.020
50743.39,31738.244
50743.4,31982.150
50743.41,32079.738
50743.42,32567.883
50743.43,32616.717
50743.44,33007.516
50743.45,32958.652
50743.46,33056.383
50743.47,32958.652
50743.48,32714.396
50743.49,32323.768
50743.5,32079.738
50743.51,31982.150
50743.52,31982.150
50743.53,31982.150
50743.54,31933.363
50743.55,32323.768
50743.56,32519.053
50743.57,32616.717
50743.58,32665.555
50743.59,32714.396
50743.6,32616.717
50743.61,32421.402
50743.62,31982.150
50743.63,31884.578
50743.64,31933.363
50743.65,31835.797
50743.66,32030.943
50743.67,32372.584
50743.68,32519.053
50743.69,32860.941
50743.7,33007.516
50743.71,33007.516
50743.72,32909.797
50743.73,32665.555
50743.74,32323.768
50743.75,32030.943
50743.76,32567.883
50743.77,33936.563
50743.78,34621.938
50743.79,34572.961
50743.8,34377.082
50743.81,33447.434
50743.82,32323.768
50743.83,31299.436
50743.84,30617.410
50743.85,30568.721
50743.86,30617.410
50743.87,31299.436
50743.88,32128.537
50743.89,32958.652
50743.9,33936.563
50743.91,34181.262
50743.92,33985.496
50743.93,33496.332
50743.94,32567.883
50743.95,31884.578
50743.96,31104.502
50743.97,30666.104
50743.98,30520.035
50743.99,31007.055
50744,31689.475
50744.01,32519.053
50744.02,33300.762
50744.03,33789.789
50744.04,33789.789
50744.05,33643.043
50744.06,33203.000
50744.07,32519.053
50744.08,31640.707
50744.09,31201.961
50744.1,30958.338
50744.11,31201.961
50744.12,31543.184
50744.13,32128.537
50744.14,33056.383
50744.15,33398.539
50744.16,33349.648
50744.17,33545.230
50744.18,33300.762
50744.19,32665.555
50744.2,32079.738
50744.21,31543.184
50744.22,31299.436
50744.23,31299.436
50744.24,31640.707
50744.25,31835.797
50744.26,32323.768
50744.27,32763.240
50744.28,33056.383
50744.29,33105.250
50744.3,33056.383
50744.31,32860.941
50744.32,32567.883
50744.33,32226.145
50744.34,31835.797
50744.35,31591.943
50744.36,31640.707
50744.37,31689.475
50744.38,31787.020
50744.39,32372.584
50744.4,32958.652
50744.41,33056.383
50744.42,33007.516
50744.43,32958.652
50744.44,32567.883
50744.45,32470.227
50744.46,32226.145
50744.47,32177.338
50744.48,32274.953
50744.49,32323.768
50744.5,32323.768
50744.51,32372.584
50744.52,32616.717
50744.53,32567.883
50744.54,32421.402
50744.55,32519.053
50744.56,32128.537
50744.57,32030.943
50744.58,31982.150
50744.59,32177.338
50744.6,31933.363
50744.61,32128.537
50744.62,32128.537
50744.63,32226.145
50744.64,32519.053
50744.65,32323.768
50744.66,32372.584
50744.67,32274.953
50744.68,32323.768
50744.69,32519.053
50744.7,32665.555
50744.71,32616.717
50744.72,32763.240
50744.73,32567.883
50744.74,32372.584
50744.75,32323.768
50744.76,32860.941
50744.77,34083.371
50744.78,34621.938
50744.79,34621.938
50744.8,34426.047
50744.81,33594.137
50744.82,32567.883
50744.83,31348.178
50744.84,30568.721
50744.85,30130.672
50744.86,30325.326
50744.87,31153.230
50744.88,32030.943
50744.89,32958.652
50744.9,33740.871
50744.91,34083.371
50744.92,33936.563
50744.93,33447.434
50744.94,32616.717
50744.95,31884.578
50744.96,31445.674
50744.97,30860.912
50744.98,31055.777
50744.99,30909.623
50745,31591.943
50745.01,32616.717
50745.02,33251.879
50745.03,33643.043
50745.04,33789.789
50745.05,33398.539
50745.06,32714.396
50745.07,32274.953
50745.08,31543.184
50745.09,31104.502
50745.1,31201.961
50745.11,31640.707
50745.12,31884.578
50745.13,32226.145
50745.14,32763.240
50745.15,33300.762
50745.16,33349.648
50745.17,33300.762
50745.18,32909.797
50745.19,32567.883
50745.2,32079.738
50745.21,31835.797
50745.22,31445.674
50745.23,31445.674
50745.24,31445.674
50745.25,31933.363
50745.26,32372.584
50745.27,32763.240
50745.28,33154.125
50745.29,33496.332
50745.3,33447.434
50745.31,32958.652
50745.32,32519.053
50745.33,31982.150
50745.34,31689.475
50745.35,31543.184
50745.36,31543.184
50745.37,31738.244
50745.38,32177.338
50745.39,32274.953
50745.4,32812.090
50745.41,32958.652
50745.42,33105.250
50745.43,33105.250
50745.44,32812.090
50745.45,32567.883
50745.46,32177.338
50745.47,31933.363
50745.48,31689.475
50745.49,31884.578
50745.5,32177.338
50745.51,32616.717
50745.52,32860.941
50745.53,33203.000
50745.54,33203.000
50745.55,33007.516
50745.56,32714.396
50745.57,32177.338
50745.58,31835.797
50745.59,31445.674
50745.6,31396.924
50745.61,31689.475
50745.62,31933.363
50745.63,32519.053
50745.64,32812.090
50745.65,33056.383
50745.66,33251.879
50745.67,33154.125
50745.68,33007.516
50745.69,32665.555
50745.7,31982.150
50745.71,31494.428
50745.72,31104.502
50745.73,31396.924
50745.74,31835.797
50745.75,32128.537
50745.76,33398.539
50745.77,34719.906
