Timestamp(ms),Current(uA)
48081.6,404.087
48081.61,403.191
48081.62,403.639
48081.63,402.294
48081.64,399.603
48081.65,394.672
48081.66,392.880
48081.67,390.191
48081.68,387.951
48081.69,388.847
48081.7,386.608
48081.71,384.368
48081.72,382.577
48081.73,380.338
48081.74,378.548
48081.75,378.100
48081.76,374.967
48081.77,373.177
48081.78,370.493
48081.79,369.150
48081.8,365.572
48081.81,366.020
48081.82,363.784
48081.83,363.784
48081.84,361.548
48081.85,361.995
48081.86,359.760
48081.87,362.442
48081.88,362.442
48081.89,363.336
48081.9,361.548
48081.91,361.548
48081.92,362.442
48081.93,362.442
48081.94,359.313
48081.95,357.525
48081.96,359.760
48081.97,359.313
48081.98,362.442
48081.99,360.207
48082,360.207
48082.01,361.548
48082.02,359.760
48082.03,361.995
48082.04,362.889
48082.05,364.678
48082.06,366.914
48082.07,369.150
48082.08,372.730
48082.09,375.415
48082.1,375.862
48082.11,374.520
48082.12,374.520
48082.13,373.177
48082.14,374.520
48082.15,374.520
48082.16,377.205
48082.17,378.995
48082.18,379.443
48082.19,376.310
48082.2,378.548
48082.21,381.682
48082.22,379.443
48082.23,378.100
48082.24,377.205
48082.25,376.757
48082.26,379.443
48082.27,382.129
48082.28,387.504
48082.29,391.536
48082.3,391.536
48082.31,393.776
48082.32,392.432
48082.33,391.087
48082.34,391.984
48082.35,392.432
48082.36,396.914
48082.37,397.362
48082.38,399.603
48082.39,400.948
48082.4,406.330
48082.41,407.227
48082.42,409.470
48082.43,409.470
48082.44,407.227
48082.45,406.330
48082.46,406.330
48082.47,404.984
48082.48,403.639
48082.49,405.882
48082.5,401.845
48082.51,400.052
48082.52,400.500
48082.53,398.258
48082.54,396.017
48082.55,394.672
48082.56,392.880
48082.57,390.191
48082.58,387.504
48082.59,385.712
48082.6,386.160
48082.61,386.160
48082.62,385.712
48082.63,381.234
48082.64,378.100
48082.65,373.625
48082.66,373.177
48082.67,375.862
48082.68,379.891
48082.69,377.652
48082.7,374.967
48082.71,374.967
48082.72,375.862
48082.73,374.967
48082.74,374.520
48082.75,371.387
48082.76,374.072
48082.77,377.205
48082.78,378.995
48082.79,379.443
48082.8,381.682
48082.81,378.995
48082.82,383.473
48082.83,383.920
48082.84,381.234
48082.85,379.443
48082.86,380.338
48082.87,383.920
48082.88,385.264
48082.89,387.504
48082.9,390.639
48082.91,386.608
48082.92,387.504
48082.93,388.847
48082.94,386.608
48082.95,387.504
48082.96,388.399
48082.97,389.295
48082.98,390.191
48082.99,388.847
48083,384.816
48083.01,384.368
48083.02,383.025
48083.03,381.234
48083.04,379.891
48083.05,379.891
48083.06,376.757
48083.07,376.757
48083.08,374.072
48083.09,374.072
48083.1,378.995
48083.11,378.100
48083.12,378.100
48083.13,376.757
48083.14,374.967
48083.15,374.967
48083.16,377.652
48083.17,378.548
48083.18,375.862
48083.19,378.100
48083.2,376.757
48083.21,379.891
48083.22,380.786
48083.23,382.129
48083.24,382.129
48083.25,381.682
48083.26,382.577
48083.27,383.025
48083.28,383.920
48083.29,381.234
48083.3,379.443
48083.31,380.786
48083.32,380.786
48083.33,380.338
48083.34,382.577
48083.35,381.234
48083.36,381.234
48083.37,382.577
48083.38,384.368
48083.39,383.920
48083.4,382.577
48083.41,379.891
48083.42,377.205
48083.43,376.757
48083.44,378.995
48083.45,376.310
48083.46,375.862
48083.47,374.072
48083.48,377.205
48083.49,377.205
48083.5,379.891
48083.51,381.682
48083.52,379.891
48083.53,377.205
48083.54,376.757
48083.55,375.862
48083.56,375.862
48083.57,377.205
48083.58,374.072
48083.59,372.282
48083.6,370.940
48083.61,373.177
48083.62,373.177
48083.63,370.940
48083.64,369.150
48083.65,367.809
48083.66,369.150
48083.67,371.387
48083.68,370.045
48083.69,372.730
48083.7,371.835
48083.71,372.730
48083.72,371.387
48083.73,371.387
48083.74,369.598
48083.75,368.703
48083.76,372.730
48083.77,373.625
48083.78,373.625
48083.79,375.862
48083.8,378.100
48083.81,379.891
48083.82,379.891
48083.83,382.129
48083.84,383.025
48083.85,381.234
48083.86,378.995
48083.87,380.338
48083.88,383.025
48083.89,383.025
48083.9,383.473
48083.91,383.920
48083.92,387.504
48083.93,387.056
48083.94,387.504
48083.95,390.639
48083.96,388.847
48083.97,387.056
48083.98,384.368
48083.99,383.025
48084,384.816
48084.01,386.608
48084.02,391.536
48084.03,393.328
48084.04,393.776
48084.05,394.224
48084.06,393.328
48084.07,391.984
48084.08,389.743
48084.09,383.473
48084.1,383.025
48084.11,383.920
48084.12,384.368
48084.13,378.995
48084.14,378.995
48084.15,374.072
48084.16,370.493
48084.17,371.387
48084.18,368.256
48084.19,369.150
48084.2,369.598
48084.21,371.387
48084.22,369.598
48084.23,368.256
48084.24,368.703
48084.25,369.598
48084.26,368.256
48084.27,368.703
48084.28,368.256
48084.29,366.914
48084.3,365.572
48084.31,363.784
48084.32,363.784
48084.33,363.784
48084.34,363.784
48084.35,366.020
48084.36,369.598
48084.37,369.598
48084.38,371.835
48084.39,374.520
48084.4,375.415
48084.41,374.967
48084.42,373.177
48084.43,371.835
48084.44,372.282
48084.45,375.862
48084.46,376.757
48084.47,380.338
48084.48,383.473
48084.49,387.951
48084.5,390.191
48084.51,388.399
48084.52,390.191
48084.53,389.743
48084.54,390.191
48084.55,391.984
48084.56,392.432
48084.57,392.880
48084.58,392.432
48084.59,395.121
48084.6,395.121
48084.61,395.121
48084.62,394.224
48084.63,389.295
48084.64,387.951
48084.65,386.608
48084.66,385.712
48084.67,385.712
48084.68,383.473
48084.69,382.129
48084.7,381.682
48084.71,380.338
48084.72,382.129
48084.73,381.682
48084.74,382.577
48084.75,382.129
48084.76,381.682
48084.77,381.234
48084.78,376.757
48084.79,374.967
48084.8,376.310
48084.81,375.415
48084.82,375.862
48084.83,374.967
48084.84,374.072
48084.85,375.415
48084.86,373.625
48084.87,373.625
48084.88,371.835
48084.89,371.835
48084.9,371.835
48084.91,370.493
48084.92,371.835
48084.93,373.177
48084.94,371.387
48084.95,370.045
48084.96,366.914
48084.97,366.020
48084.98,366.914
48084.99,367.809
48085,372.282
48085.01,370.940
48085.02,372.282
48085.03,369.150
48085.04,367.361
48085.05,369.150
48085.06,371.387
48085.07,370.493
48085.08,370.940
48085.09,370.045
48085.1,368.703
48085.11,374.072
48085.12,374.072
48085.13,373.177
48085.14,378.100
48085.15,382.129
48085.16,384.816
48085.17,385.712
48085.18,385.264
48085.19,387.504
48085.2,387.951
48085.21,389.743
48085.22,390.639
48085.23,390.639
48085.24,394.224
48085.25,396.465
48085.26,396.465
48085.27,399.603
48085.28,398.258
48085.29,399.155
48085.3,397.810
48085.31,399.155
48085.32,399.603
48085.33,397.362
48085.34,395.569
48085.35,395.121
48085.36,394.224
48085.37,395.569
48085.38,396.914
48085.39,399.155
48085.4,399.603
48085.41,396.017
48085.42,394.224
48085.43,390.191
48085.44,388.399
48085.45,390.191
48085.46,390.639
48085.47,391.536
48085.48,392.432
48085.49,390.191
48085.5,388.847
48085.51,388.847
48085.52,388.847
48085.53,385.712
48085.54,385.264
48085.55,381.682
48085.56,379.891
48085.57,379.443
48085.58,377.205
48085.59,375.862
48085.6,376.310
48085.61,378.548
48085.62,378.548
48085.63,380.786
48085.64,383.473
48085.65,383.025
48085.66,381.682
48085.67,378.548
48085.68,376.310
48085.69,373.625
48085.7,372.282
48085.71,373.177
48085.72,373.625
48085.73,371.387
48085.74,370.940
48085.75,370.045
48085.76,371.387
48085.77,372.730
48085.78,370.493
48085.79,370.045
48085.8,369.150
48085.81,372.282
48085.82,374.072
48085.83,372.730
48085.84,373.625
48085.85,372.730
48085.86,371.835
48085.87,370.045
48085.88,368.256
48085.89,367.809
48085.9,367.809
48085.91,372.730
48085.92,374.967
48085.93,374.072
48085.94,375.862
48085.95,376.310
48085.96,377.205
48085.97,381.682
48085.98,382.129
48085.99,381.682
48086,383.025
48086.01,386.608
48086.02,387.056
48086.03,387.951
48086.04,386.608
48086.05,384.816
48086.06,384.368
48086.07,385.712
48086.08,387.951
48086.09,391.984
48086.1,393.328
48086.11,396.465
48086.12,398.258
48086.13,397.362
48086.14,397.810
48086.15,396.017
48086.16,394.672
48086.17,394.672
48086.18,395.569
48086.19,397.362
48086.2,401.397
48086.21,399.603
48086.22,400.052
48086.23,400.500
48086.24,400.948
48086.25,399.155
48086.26,397.362
48086.27,396.914
48086.28,393.328
48086.29,393.328
48086.3,392.880
48086.31,396.017
48086.32,394.672
48086.33,391.984
48086.34,393.328
48086.35,389.743
48086.36,386.608
48086.37,383.025
48086.38,381.682
48086.39,378.100
48086.4,373.625
48086.41,376.310
48086.42,374.072
48086.43,374.072
48086.44,374.520
48086.45,372.282
48086.46,367.809
48086.47,366.467
48086.48,359.760
48086.49,357.972
48086.5,356.631
48086.51,353.950
48086.52,354.397
48086.53,358.419
48086.54,356.184
48086.55,356.631
48086.56,354.844
48086.57,353.503
48086.58,351.269
48086.59,352.610
48086.6,353.950
48086.61,354.844
48086.62,356.631
48086.63,357.525
48086.64,357.525
48086.65,358.419
48086.66,359.313
48086.67,358.866
48086.68,361.101
48086.69,363.336
48086.7,364.678
48086.71,366.020
48086.72,370.940
48086.73,372.282
48086.74,375.415
48086.75,378.548
48086.76,379.443
48086.77,385.264
48086.78,388.399
48086.79,391.087
48086.8,391.536
48086.81,393.776
48086.82,394.224
48086.83,397.362
48086.84,400.052
48086.85,399.603
48086.86,399.603
48086.87,399.155
48086.88,400.500
48086.89,405.882
48086.9,405.882
48086.91,405.433
48086.92,404.536
48086.93,404.087
48086.94,403.191
48086.95,402.742
48086.96,403.191
48086.97,399.155
48086.98,398.707
48086.99,396.914
48087,399.155
48087.01,400.948
48087.02,400.052
48087.03,396.914
48087.04,392.880
48087.05,390.639
48087.06,388.399
48087.07,388.399
48087.08,389.295
48087.09,390.639
48087.1,387.056
48087.11,382.129
48087.12,375.862
48087.13,374.967
48087.14,372.282
48087.15,372.730
48087.16,373.177
48087.17,372.730
48087.18,372.282
48087.19,375.415
48087.2,373.177
48087.21,370.045
48087.22,367.361
48087.23,365.125
48087.24,364.678
48087.25,363.784
48087.26,363.336
48087.27,362.889
48087.28,363.336
48087.29,365.125
48087.3,367.361
48087.31,365.125
48087.32,364.231
48087.33,364.231
48087.34,363.784
48087.35,363.784
48087.36,361.548
48087.37,359.760
48087.38,361.101
48087.39,363.784
48087.4,366.020
48087.41,367.361
48087.42,370.493
48087.43,374.520
48087.44,375.862
48087.45,375.415
48087.46,375.862
48087.47,378.995
48087.48,378.548
48087.49,377.652
48087.5,378.100
48087.51,380.786
48087.52,378.995
48087.53,381.682
48087.54,383.025
48087.55,383.920
48087.56,384.816
48087.57,386.160
48087.58,388.399
48087.59,392.432
48087.6,391.984
48087.61,394.224
48087.62,394.672
48087.63,397.810
48087.64,399.603
48087.65,400.948
48087.66,399.603
48087.67,403.191
48087.68,403.639
48087.69,403.639
48087.7,402.294
48087.71,400.948
48087.72,402.742
48087.73,404.087
48087.74,403.639
48087.75,404.984
48087.76,404.536
48087.77,403.639
48087.78,404.984
48087.79,409.022
48087.8,409.919
48087.81,408.573
48087.82,406.330
48087.83,405.433
48087.84,404.536
48087.85,400.948
48087.86,398.258
48087.87,396.914
48087.88,396.017
48087.89,391.984
48087.9,387.951
48087.91,386.608
48087.92,381.682
48087.93,379.443
48087.94,380.338
48087.95,375.862
48087.96,374.967
48087.97,378.548
48087.98,381.682
48087.99,380.338
48088,377.205
48088.01,370.940
48088.02,366.914
48088.03,363.784
48088.04,363.784
48088.05,362.442
48088.06,361.995
48088.07,362.889
48088.08,362.889
48088.09,358.419
48088.1,357.525
48088.11,355.737
48088.12,354.397
48088.13,357.078
48088.14,361.101
48088.15,365.125
48088.16,367.361
48088.17,369.598
48088.18,365.125
48088.19,363.784
48088.2,359.313
48088.21,359.313
48088.22,359.313
48088.23,361.548
48088.24,361.101
48088.25,361.101
48088.26,358.866
48088.27,358.866
48088.28,358.866
48088.29,357.972
48088.3,357.972
48088.31,360.654
48088.32,360.654
48088.33,359.313
48088.34,357.525
48088.35,355.737
48088.36,354.844
48088.37,357.972
48088.38,362.442
48088.39,363.784
48088.4,361.101
48088.41,360.654
48088.42,360.654
48088.43,360.654
48088.44,363.784
48088.45,365.572
48088.46,364.231
48088.47,361.548
48088.48,365.125
48088.49,364.231
48088.5,366.467
48088.51,367.809
48088.52,369.150
48088.53,371.835
48088.54,373.625
48088.55,374.072
48088.56,375.415
48088.57,377.652
48088.58,378.995
48088.59,378.548
48088.6,379.891
48088.61,383.473
48088.62,386.160
48088.63,385.712
48088.64,386.160
48088.65,388.399
48088.66,391.984
48088.67,398.258
48088.68,400.500
48088.69,402.294
48088.7,402.742
48088.71,402.294
48088.72,403.639
48088.73,404.087
48088.74,404.087
48088.75,404.984
48088.76,409.919
48088.77,411.265
48088.78,410.817
48088.79,409.470
48088.8,408.573
48088.81,404.984
48088.82,404.087
48088.83,402.294
48088.84,403.639
48088.85,404.536
48088.86,402.742
48088.87,400.500
48088.88,398.707
48088.89,395.569
48088.9,396.017
48088.91,392.880
48088.92,390.639
48088.93,391.536
48088.94,389.295
48088.95,384.816
48088.96,383.025
48088.97,383.473
48088.98,382.129
48088.99,383.920
48089,382.129
48089.01,382.577
48089.02,380.338
48089.03,379.891
48089.04,377.652
48089.05,378.100
48089.06,377.205
48089.07,378.548
48089.08,379.891
48089.09,379.891
48089.1,377.652
48089.11,374.520
48089.12,371.387
48089.13,370.493
48089.14,369.150
48089.15,373.177
48089.16,372.730
48089.17,369.598
48089.18,370.045
48089.19,369.150
48089.2,371.387
48089.21,374.967
48089.22,380.786
48089.23,378.100
48089.24,377.652
48089.25,376.310
48089.26,374.967
48089.27,376.310
48089.28,376.310
48089.29,376.757
48089.3,377.652
48089.31,383.025
48089.32,383.473
48089.33,383.473
48089.34,385.264
48089.35,389.743
48089.36,392.880
48089.37,391.536
48089.38,390.639
48089.39,390.191
48089.4,391.087
48089.41,392.432
48089.42,390.191
48089.43,389.743
48089.44,391.087
48089.45,393.328
48089.46,392.880
48089.47,391.984
48089.48,391.087
48089.49,390.639
48089.5,387.951
48089.51,387.056
48089.52,388.399
48089.53,386.608
48089.54,387.504
48089.55,388.847
48089.56,385.712
48089.57,387.056
48089.58,383.025
48089.59,383.473
48089.6,383.920
48089.61,384.368
48089.62,383.473
48089.63,383.473
48089.64,384.368
48089.65,386.160
48089.66,383.920
48089.67,383.920
48089.68,382.577
48089.69,379.891
48089.7,382.129
48089.71,383.473
48089.72,387.504
48089.73,388.399
48089.74,389.295
48089.75,388.847
48089.76,389.295
48089.77,391.536
48089.78,394.224
48089.79,393.776
48089.8,391.984
48089.81,392.432
48089.82,394.224
48089.83,395.569
48089.84,399.603
48089.85,399.603
48089.86,398.707
48089.87,399.155
48089.88,401.397
48089.89,400.052
48089.9,397.810
48089.91,394.224
48089.92,391.536
48089.93,388.847
48089.94,389.743
48089.95,388.399
48089.96,389.295
48089.97,390.639
48089.98,389.295
48089.99,384.816
48090,382.577
48090.01,380.338
48090.02,379.443
48090.03,378.100
48090.04,375.862
48090.05,375.415
48090.06,374.520
48090.07,374.072
48090.08,374.072
48090.09,372.730
48090.1,371.835
48090.11,370.940
48090.12,370.940
48090.13,370.045
48090.14,369.150
48090.15,368.256
48090.16,368.256
48090.17,370.940
48090.18,370.493
48090.19,369.150
48090.2,367.361
48090.21,365.125
48090.22,362.889
48090.23,359.313
48090.24,361.995
48090.25,363.336
48090.26,361.548
48090.27,362.889
48090.28,362.889
48090.29,365.572
48090.3,368.256
48090.31,370.493
48090.32,368.256
48090.33,366.467
48090.34,365.572
48090.35,365.572
48090.36,363.336
48090.37,361.101
48090.38,362.889
48090.39,362.442
48090.4,361.995
48090.41,362.889
48090.42,364.678
48090.43,364.678
48090.44,365.125
48090.45,362.442
48090.46,361.995
48090.47,365.125
48090.48,370.045
48090.49,375.862
48090.5,377.205
48090.51,377.652
48090.52,378.100
48090.53,375.862
48090.54,376.310
48090.55,376.757
48090.56,377.205
48090.57,378.995
48090.58,383.025
48090.59,386.160
48090.6,387.504
48090.61,387.056
48090.62,389.295
48090.63,389.295
48090.64,392.432
48090.65,393.328
48090.66,393.328
48090.67,393.776
48090.68,396.914
48090.69,396.017
48090.7,394.672
48090.71,394.672
48090.72,393.328
48090.73,393.776
48090.74,396.914
48090.75,396.017
48090.76,395.569
48090.77,395.569
48090.78,397.362
48090.79,397.362
48090.8,398.707
48090.81,399.603
48090.82,398.258
48090.83,396.465
48090.84,396.914
48090.85,396.914
48090.86,396.465
48090.87,395.569
48090.88,393.776
48090.89,389.743
48090.9,387.056
48090.91,385.712
48090.92,384.368
48090.93,382.577
48090.94,379.443
48090.95,377.652
48090.96,378.100
48090.97,374.520
48090.98,375.415
48090.99,377.652
48091,376.310
48091.01,376.310
48091.02,374.072
48091.03,372.282
48091.04,371.387
48091.05,372.282
48091.06,371.835
48091.07,368.703
48091.08,370.045
48091.09,369.150
48091.1,369.598
48091.11,368.256
48091.12,368.703
48091.13,371.835
48091.14,370.940
48091.15,369.598
48091.16,370.493
48091.17,371.387
48091.18,374.967
48091.19,375.862
48091.2,373.625
48091.21,372.282
48091.22,369.598
48091.23,368.703
48091.24,368.256
48091.25,367.361
48091.26,365.125
48091.27,368.256
48091.28,372.730
48091.29,376.310
48091.3,377.205
48091.31,378.100
48091.32,377.205
48091.33,374.967
48091.34,372.282
48091.35,371.835
48091.36,373.177
48091.37,374.967
48091.38,375.862
48091.39,377.652
48091.4,379.443
48091.41,378.100
48091.42,376.310
48091.43,376.757
48091.44,376.310
48091.45,378.100
48091.46,375.862
48091.47,376.757
48091.48,376.310
48091.49,374.520
48091.5,370.940
48091.51,370.045
48091.52,371.387
48091.53,374.072
48091.54,375.862
48091.55,376.757
48091.56,378.548
48091.57,375.862
48091.58,376.310
48091.59,373.177
48091.6,372.730
48091.61,372.282
48091.62,376.310
48091.63,378.995
48091.64,376.757
48091.65,376.310
48091.66,375.862
48091.67,376.310
48091.68,378.100
48091.69,380.786
48091.7,383.473
48091.71,380.786
48091.72,379.443
48091.73,378.995
48091.74,378.100
48091.75,376.310
48091.76,376.310
48091.77,375.862
48091.78,374.520
48091.79,375.862
48091.8,376.757
48091.81,374.967
48091.82,374.520
48091.83,374.967
48091.84,374.520
48091.85,373.625
48091.86,377.205
48091.87,374.072
48091.88,371.835
48091.89,370.045
48091.9,370.940
48091.91,369.598
48091.92,370.940
48091.93,372.730
48091.94,376.310
48091.95,372.730
48091.96,373.177
48091.97,370.940
48091.98,367.809
48091.99,368.256
48092,368.703
48092.01,369.598
48092.02,368.256
48092.03,365.572
48092.04,368.256
48092.05,366.914
48092.06,369.598
48092.07,368.703
48092.08,371.387
48092.09,370.045
48092.1,373.177
48092.11,374.967
48092.12,374.967
48092.13,371.387
48092.14,368.703
48092.15,368.256
48092.16,368.256
48092.17,370.045
48092.18,372.282
48092.19,377.205
48092.2,379.891
48092.21,378.995
48092.22,378.995
48092.23,378.995
48092.24,378.995
48092.25,378.100
48092.26,379.443
48092.27,381.234
48092.28,378.995
48092.29,378.995
48092.3,376.757
48092.31,379.443
48092.32,378.100
48092.33,378.995
48092.34,378.100
48092.35,377.652
48092.36,375.862
48092.37,376.757
48092.38,379.891
48092.39,379.443
48092.4,380.786
48092.41,379.443
48092.42,378.548
48092.43,377.205
48092.44,376.757
48092.45,376.757
48092.46,374.072
48092.47,372.730
48092.48,374.072
48092.49,373.625
48092.5,375.862
48092.51,372.282
48092.52,374.520
48092.53,373.625
48092.54,374.072
48092.55,378.100
48092.56,378.995
48092.57,381.234
48092.58,381.682
48092.59,379.443
48092.6,381.234
48092.61,378.548
48092.62,379.891
48092.63,378.995
48092.64,376.757
48092.65,377.652
48092.66,376.310
48092.67,376.310
48092.68,376.310
48092.69,378.995
48092.7,383.473
48092.71,384.816
48092.72,385.712
48092.73,387.951
48092.74,387.504
48092.75,386.160
48092.76,389.743
48092.77,391.984
48092.78,396.465
48092.79,402.742
48092.8,402.294
48092.81,400.948
48092.82,400.948
48092.83,403.191
48092.84,403.639
48092.85,404.536
48092.86,404.984
48092.87,402.742
48092.88,404.984
48092.89,404.984
48092.9,404.536
48092.91,404.984
48092.92,407.676
48092.93,404.536
48092.94,401.845
48092.95,401.397
48092.96,400.948
48092.97,400.500
48092.98,401.845
48092.99,398.707
48093,395.569
48093.01,395.569
48093.02,392.432
48093.03,391.536
48093.04,389.295
48093.05,387.504
48093.06,384.816
48093.07,377.652
48093.08,371.387
48093.09,369.598
48093.1,370.045
48093.11,367.809
48093.12,368.256
48093.13,365.572
48093.14,363.784
48093.15,364.678
48093.16,361.995
48093.17,363.336
48093.18,363.336
48093.19,363.336
48093.2,362.889
48093.21,361.548
48093.22,361.101
48093.23,361.995
48093.24,363.336
48093.25,362.889
48093.26,363.784
48093.27,363.336
48093.28,366.914
48093.29,367.809
48093.3,365.572
48093.31,363.336
48093.32,360.654
48093.33,361.101
48093.34,364.678
48093.35,369.598
48093.36,374.520
48093.37,376.310
48093.38,377.205
48093.39,378.995
48093.4,378.995
48093.41,377.205
48093.42,379.891
48093.43,381.682
48093.44,384.816
48093.45,388.399
48093.46,393.328
48093.47,396.017
48093.48,396.017
48093.49,397.362
48093.5,399.155
48093.51,396.017
48093.52,397.362
48093.53,395.569
48093.54,399.603
48093.55,403.191
48093.56,404.087
48093.57,404.536
48093.58,405.433
48093.59,402.742
48093.6,404.536
48093.61,406.330
48093.62,408.573
48093.63,406.779
48093.64,405.882
48093.65,404.984
48093.66,402.742
48093.67,401.397
48093.68,400.052
48093.69,393.776
48093.7,391.984
48093.71,390.639
48093.72,390.639
48093.73,386.608
48093.74,383.025
48093.75,379.443
48093.76,378.995
48093.77,376.310
48093.78,372.730
48093.79,370.493
48093.8,369.150
48093.81,365.125
48093.82,366.020
48093.83,369.150
48093.84,367.361
48093.85,368.256
48093.86,366.020
48093.87,361.995
48093.88,362.442
48093.89,361.995
48093.9,361.995
48093.91,358.419
48093.92,359.313
48093.93,359.760
48093.94,365.125
48093.95,368.256
48093.96,368.703
48093.97,368.256
48093.98,367.361
48093.99,366.020
48094,363.784
48094.01,361.101
48094.02,361.101
48094.03,360.654
48094.04,363.336
48094.05,365.125
48094.06,364.678
48094.07,366.467
48094.08,367.361
48094.09,366.467
48094.1,369.150
48094.11,373.177
48094.12,376.310
48094.13,379.443
48094.14,379.891
48094.15,381.682
48094.16,383.473
48094.17,383.473
48094.18,383.920
48094.19,383.025
48094.2,384.368
48094.21,385.712
48094.22,387.056
48094.23,386.608
48094.24,390.639
48094.25,391.984
48094.26,396.465
48094.27,397.362
48094.28,396.914
48094.29,397.362
48094.3,399.155
48094.31,400.052
48094.32,400.052
48094.33,404.536
48094.34,404.984
48094.35,401.397
48094.36,400.052
48094.37,397.810
48094.38,395.569
48094.39,392.880
48094.4,391.984
48094.41,392.880
48094.42,391.087
48094.43,387.056
48094.44,385.264
48094.45,387.056
48094.46,386.160
48094.47,382.129
48094.48,379.443
48094.49,378.100
48094.5,378.995
48094.51,377.205
48094.52,378.100
48094.53,376.757
48094.54,372.282
48094.55,367.809
48094.56,365.572
48094.57,361.548
48094.58,359.313
48094.59,357.525
48094.6,357.972
48094.61,354.844
48094.62,355.290
48094.63,354.844
48094.64,356.184
48094.65,356.631
48094.66,357.525
48094.67,355.290
48094.68,356.184
48094.69,358.419
48094.7,357.525
48094.71,357.972
48094.72,358.866
48094.73,359.760
48094.74,360.207
48094.75,363.784
48094.76,366.467
48094.77,366.467
48094.78,365.125
48094.79,366.467
48094.8,369.598
48094.81,372.282
48094.82,374.520
48094.83,376.310
48094.84,381.234
48094.85,385.264
48094.86,387.504
48094.87,384.816
48094.88,386.608
48094.89,388.847
48094.9,390.191
48094.91,390.191
48094.92,391.536
48094.93,395.121
48094.94,397.810
48094.95,399.155
48094.96,398.707
48094.97,398.707
48094.98,405.433
48094.99,408.573
48095,410.817
48095.01,412.163
48095.02,409.022
48095.03,408.573
48095.04,408.573
48095.05,407.227
48095.06,407.676
48095.07,411.265
48095.08,410.817
48095.09,411.265
48095.1,409.919
48095.11,410.817
48095.12,412.163
48095.13,411.265
48095.14,413.509
48095.15,414.856
48095.16,415.304
48095.17,413.958
48095.18,409.470
48095.19,409.919
48095.2,405.433
48095.21,400.948
48095.22,400.500
48095.23,399.603
48095.24,399.603
48095.25,397.810
48095.26,397.810
48095.27,395.121
48095.28,391.536
48095.29,385.712
48095.3,383.473
48095.31,383.473
48095.32,379.891
48095.33,378.995
48095.34,378.100
48095.35,377.205
48095.36,374.520
48095.37,370.493
48095.38,366.914
48095.39,366.914
48095.4,367.361
48095.41,366.914
48095.42,366.020
48095.43,365.572
48095.44,365.125
48095.45,364.678
48095.46,364.231
48095.47,364.678
48095.48,362.442
48095.49,360.207
48095.5,359.313
48095.51,360.654
48095.52,358.866
48095.53,355.737
48095.54,354.844
48095.55,354.844
48095.56,353.950
48095.57,352.610
48095.58,353.056
48095.59,353.056
48095.6,354.397
48095.61,356.631
48095.62,355.290
48095.63,354.844
48095.64,355.290
48095.65,355.737
48095.66,356.184
48095.67,357.972
48095.68,359.760
48095.69,361.548
48095.7,362.442
48095.71,363.784
48095.72,361.995
48095.73,361.548
48095.74,365.572
48095.75,366.914
48095.76,366.467
48095.77,366.020
48095.78,362.889
48095.79,364.231
48095.8,366.020
48095.81,368.256
48095.82,370.493
48095.83,373.177
48095.84,373.177
48095.85,376.310
48095.86,378.100
48095.87,376.310
48095.88,374.072
48095.89,374.072
48095.9,379.443
48095.91,381.682
48095.92,382.577
48095.93,381.682
48095.94,385.264
48095.95,389.743
48095.96,394.224
48095.97,396.914
48095.98,399.603
48095.99,401.845
48096,405.433
48096.01,408.125
48096.02,409.919
48096.03,411.714
48096.04,417.549
48096.05,419.345
48096.06,421.141
48096.07,421.590
48096.08,422.937
48096.09,422.488
48096.1,423.836
48096.11,422.488
48096.12,425.632
48096.13,426.081
48096.14,422.937
48096.15,418.447
48096.16,414.407
48096.17,414.407
48096.18,411.714
48096.19,409.919
48096.2,407.676
48096.21,405.433
48096.22,403.191
48096.23,404.087
48096.24,400.948
48096.25,395.569
48096.26,392.432
48096.27,389.295
48096.28,386.608
48096.29,383.920
48096.3,382.129
48096.31,380.786
48096.32,378.995
48096.33,374.072
48096.34,372.282
48096.35,366.467
48096.36,365.125
48096.37,363.784
48096.38,364.678
48096.39,364.678
48096.4,362.889
48096.41,361.995
48096.42,356.184
48096.43,357.078
48096.44,354.397
48096.45,354.397
48096.46,352.610
48096.47,353.950
48096.48,352.610
48096.49,353.950
48096.5,354.844
48096.51,352.610
48096.52,355.290
48096.53,355.737
48096.54,356.631
48096.55,357.525
48096.56,357.525
48096.57,356.631
48096.58,357.525
48096.59,356.184
48096.6,356.631
48096.61,357.078
48096.62,361.101
48096.63,362.889
48096.64,369.598
48096.65,369.598
48096.66,373.177
48096.67,374.072
48096.68,374.520
48096.69,374.072
48096.7,374.967
48096.71,374.072
48096.72,378.100
48096.73,379.891
48096.74,383.473
48096.75,384.368
48096.76,387.951
48096.77,389.743
48096.78,392.432
48096.79,390.191
48096.8,392.432
48096.81,395.569
48096.82,397.362
48096.83,399.603
48096.84,404.087
48096.85,403.191
48096.86,402.294
48096.87,400.052
48096.88,398.258
48096.89,398.707
48096.9,399.155
48096.91,401.845
48096.92,403.639
48096.93,405.433
48096.94,402.742
48096.95,401.845
48096.96,399.603
48096.97,397.810
48096.98,396.465
48096.99,397.810
48097,394.224
48097.01,392.880
48097.02,390.639
48097.03,387.951
48097.04,385.712
48097.05,383.025
48097.06,384.368
48097.07,380.786
48097.08,382.129
48097.09,381.234
48097.1,375.862
48097.11,372.730
48097.12,370.493
48097.13,369.598
48097.14,365.572
48097.15,362.889
48097.16,359.760
